Anio,Nomestado,Nomddr,Nomcader,Nommunicipio,Nomcicloproductivo,Nommodalidad,Nomunidad,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Rendimiento,Precio,Valorproduccion
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Damián Texóloc,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,44.0,44.0,0.0,14.6,741.37,476256.09
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Damián Texóloc,Primavera-Verano,Temporal,Tonelada,Frijol,20.0,20.0,0.0,0.9,11695.9,210526.2
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Damián Texóloc,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,2.0,2.0,0.0,24.4,465.0,22692.0
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Damián Texóloc,Primavera-Verano,Temporal,Tonelada,Maíz grano,342.0,342.0,0.0,3.0,3126.3,3207583.8
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,12.0,12.0,0.0,18.5,637.33,141487.26
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,6.0,6.0,0.0,20.4,726.33,88902.79
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Riego,Tonelada,Frijol,3.0,3.0,0.0,1.07,11632.0,37338.72
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Riego,Tonelada,Maíz grano,10.0,10.0,0.0,3.2,3175.2,101606.4
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,26.0,26.0,0.0,14.5,746.31,281358.87
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Temporal,Tonelada,Frijol,8.0,8.0,0.0,0.87,11690.75,81367.62
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Temporal,Tonelada,Maíz grano,240.0,240.0,0.0,2.9,3127.47,2176719.12
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,San Jerónimo Zacualpan,Primavera-Verano,Temporal,Tonelada,Zempoalxochitl,7.0,7.0,0.0,5.2,10300.0,374920.0
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Otoño-Invierno,Riego,Tonelada,Ajo,4.0,4.0,0.0,6.3,13222.5,333207.0
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,6.0,6.0,0.0,18.5,637.17,70725.87
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,10.0,10.0,0.0,17.8,726.4,129299.2
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Primavera-Verano,Riego,Tonelada,Frijol,5.0,5.0,0.0,1.0,11637.0,58185.0
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Primavera-Verano,Riego,Tonelada,Maíz grano,72.0,72.0,0.0,3.2,3137.2,722810.88
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,11.0,11.0,0.0,11.2,741.36,91335.55
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Primavera-Verano,Temporal,Tonelada,Frijol,38.0,38.0,0.0,1.0,11696.26,444457.88
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Ana Nopalucan,Primavera-Verano,Temporal,Tonelada,Maíz grano,217.0,217.0,0.0,3.0,3126.46,2035325.46
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,40.0,40.0,0.0,18.6,637.12,474017.28
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,24.0,24.0,0.0,18.5,725.83,322268.52
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Riego,Tonelada,Frijol,6.0,6.0,0.0,0.9,11632.0,62812.8
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,28.0,28.0,0.0,29.1,422.68,344399.66
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Riego,Tonelada,Maíz grano,94.0,94.0,0.0,3.1,3132.2,912723.08
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Riego,Tonelada,Tomate verde,16.0,16.0,0.0,12.2,4291.25,837652.0
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,24.0,24.0,0.0,14.9,746.42,266919.79
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Temporal,Tonelada,Frijol,23.0,23.0,0.0,0.84,11696.09,225968.46
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,7.0,7.0,0.0,25.1,466.0,81876.2
2020,Tlaxcala,Tlaxcala,Nativitas/Ixtacuixtla,Santa Apolonia Teacalco,Primavera-Verano,Temporal,Tonelada,Maíz grano,121.0,121.0,0.0,2.8,3127.22,1059502.14
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,6.0,6.0,0.0,30.1,515.0,93009.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,9.0,9.0,0.0,34.7,622.22,194319.31
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Riego,Tonelada,Maíz grano,100.0,100.0,0.0,2.8,3235.45,905926.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),6.0,6.0,0.0,21.4,4050.93,520139.41
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Riego,Tonelada,Tomate verde,1.0,1.0,0.0,18.1,5030.0,91043.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,890.0,890.0,0.0,21.82,523.05,10157526.39
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Avena grano,180.0,180.0,0.0,2.6,3153.89,1476020.52
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Cebada grano,5252.0,5252.0,0.0,2.6,4133.07,56437897.46
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Frijol,160.0,160.0,0.0,1.0,12823.25,2051720.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,31.0,31.0,0.0,31.7,652.35,641064.35
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Maíz grano,8850.0,8850.0,0.0,2.0,3391.81,60035037.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Primavera-Verano,Temporal,Tonelada,Trigo grano,3100.0,3100.0,0.0,2.4,3111.78,23151643.2
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Perennes,Riego,Tonelada,Alfalfa verde,7.0,7.0,0.0,82.41,710.19,409687.31
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Perennes,Temporal,Tonelada,Manzana,5.0,5.0,0.0,10.98,6530.0,358497.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Calpulalpan,Perennes,Temporal,Miles de lts.,Maguey pulquero,162.0,140.0,0.0,72.6,2855.34,29021675.76
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,6.0,6.0,0.0,21.2,655.67,83401.22
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Otoño-Invierno,Riego,Tonelada,Avena grano,9.0,9.0,0.0,2.55,5168.89,118626.03
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,12.0,12.0,0.0,30.4,515.0,187872.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,5.0,5.0,0.0,34.9,596.2,104036.9
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Riego,Tonelada,Maíz grano,281.0,281.0,0.0,2.6,3235.93,2364170.46
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),2.0,2.0,0.0,20.9,4120.0,172216.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Riego,Tonelada,Tomate verde,3.0,3.0,0.0,18.0,5041.67,272250.18
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Amaranto,10.0,10.0,0.0,1.1,13905.0,152955.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,110.0,110.0,0.0,17.9,512.46,1009033.74
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Avena grano,72.0,72.0,0.0,2.6,3154.35,590494.32
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Cebada grano,1050.0,1050.0,0.0,2.5,4190.75,11000718.75
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Frijol,56.0,56.0,0.0,1.1,12820.57,789747.11
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,12.0,12.0,0.0,31.6,642.67,243700.46
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Maíz grano,970.0,970.0,0.0,2.1,3228.06,6575558.22
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Papa,39.0,39.0,0.0,19.1,4452.31,3316525.72
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Tomate verde,1.0,1.0,0.0,13.8,6300.0,86940.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Primavera-Verano,Temporal,Tonelada,Trigo grano,1820.0,1820.0,0.0,2.4,3111.86,13592604.48
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Perennes,Riego,Tonelada,Alfalfa verde,6.0,6.0,0.0,82.85,719.23,357529.23
2020,Tlaxcala,Calpulalpan,Calpulalpan,Sanctórum de Lázaro Cárdenas,Perennes,Temporal,Miles de lts.,Maguey pulquero,25.0,20.0,0.0,71.8,2814.07,4041004.52
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,2.0,2.0,0.0,30.5,515.0,31415.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,5.0,5.0,0.0,34.8,612.0,106488.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Riego,Tonelada,Maíz grano,132.0,132.0,0.0,2.9,3235.47,1238537.92
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Riego,Tonelada,Tomate verde,1.0,1.0,0.0,18.1,5080.0,91948.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,680.0,680.0,0.0,19.77,527.73,7094591.03
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Avena grano,125.0,125.0,0.0,2.7,3153.34,1064252.25
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Cebada grano,1850.0,1850.0,0.0,2.5,4182.96,19346190.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Frijol,114.0,114.0,0.0,1.0,12825.56,1462113.84
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,12.0,12.0,0.0,31.0,652.25,242637.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Maíz grano,3900.0,3900.0,0.0,1.4,3309.95,18072327.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Papa,49.0,49.0,0.0,19.3,4490.98,4247119.79
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Tomate verde,2.0,2.0,0.0,13.05,6300.0,164430.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Primavera-Verano,Temporal,Tonelada,Trigo grano,1760.0,1760.0,0.0,2.5,3113.03,13697332.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Perennes,Riego,Tonelada,Alfalfa verde,7.0,7.0,0.0,81.6,715.79,408859.25
2020,Tlaxcala,Calpulalpan,Calpulalpan,Nanacamilpa de Mariano Arista,Perennes,Temporal,Miles de lts.,Maguey pulquero,85.0,60.0,0.0,72.5,2841.33,12359785.5
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,35.0,35.0,0.0,21.34,654.0,488472.6
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,5.0,5.0,0.0,38.8,510.0,98940.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,11.0,11.0,0.0,35.2,601.36,232846.59
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Riego,Tonelada,Maíz grano,311.0,311.0,0.0,2.9,3240.45,2922561.86
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Riego,Tonelada,Tomate verde,3.0,3.0,0.0,14.5,5031.67,218877.65
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Amaranto,10.0,10.0,0.0,1.29,13900.0,179310.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,360.0,360.0,0.0,17.5,522.78,3293514.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Avena grano,130.0,130.0,0.0,2.5,3152.53,1024572.25
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Cebada grano,805.0,805.0,0.0,2.5,4123.94,8299429.25
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Frijol,26.0,26.0,0.0,0.9,12820.77,300006.02
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,11.0,11.0,0.0,31.6,659.09,229099.68
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Maíz grano,915.0,915.0,0.0,2.5,3229.0,7386337.5
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Tomate verde,1.0,1.0,0.0,12.8,6300.0,80640.0
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Primavera-Verano,Temporal,Tonelada,Trigo grano,1345.0,1345.0,0.0,3.17,3116.13,13286087.67
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Perennes,Riego,Tonelada,Alfalfa verde,10.0,10.0,0.0,82.3,707.13,581967.99
2020,Tlaxcala,Calpulalpan,Calpulalpan,Benito Juárez,Perennes,Temporal,Miles de lts.,Maguey pulquero,12.0,7.0,0.0,69.5,2836.17,1379796.71
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,6.0,6.0,0.0,21.6,651.83,84477.17
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,7.0,7.0,0.0,30.0,525.0,110250.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,6.0,6.0,0.0,36.1,591.0,128010.6
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Riego,Tonelada,Maíz grano,73.0,73.0,0.0,3.0,3240.45,709658.55
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),2.0,2.0,0.0,19.5,4050.0,157950.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,89.0,89.0,0.0,19.2,412.57,704999.62
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Avena grano,76.0,76.0,0.0,2.7,3781.7,776004.84
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Cebada grano,1645.0,1645.0,0.0,2.5,4172.3,17158583.75
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Frijol,69.0,69.0,0.0,1.22,12822.4,1079389.63
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,23.0,23.0,0.0,30.7,659.0,465319.9
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Maíz grano,2115.0,2115.0,0.0,2.5,3229.56,17076298.5
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Papa,46.0,46.0,0.0,18.2,4402.28,3685588.82
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Primavera-Verano,Temporal,Tonelada,Trigo grano,1320.0,1320.0,0.0,2.54,3112.4,10435254.72
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Perennes,Riego,Tonelada,Alfalfa verde,3.0,3.0,0.0,81.12,714.96,173992.67
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Perennes,Temporal,Tonelada,Manzana,8.0,8.0,0.0,11.15,6520.0,581584.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Españita,Perennes,Temporal,Miles de lts.,Maguey pulquero,13.0,8.0,0.0,70.14,2798.19,1570120.37
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,8.0,8.0,0.0,30.1,525.0,126420.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Riego,Tonelada,Lechuga,1.0,1.0,0.0,28.9,4850.0,140165.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,8.0,8.0,0.0,35.2,596.25,167904.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Riego,Tonelada,Maíz grano,475.0,475.0,0.0,2.9,3235.93,4457493.58
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Riego,Tonelada,Tomate verde,13.0,13.0,0.0,13.8,5040.46,904258.52
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,940.0,940.0,0.0,18.6,524.68,9173505.12
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Avena grano,95.0,95.0,0.0,2.7,3146.7,807128.55
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Cebada grano,2200.0,2200.0,0.0,2.5,4233.04,23281720.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Frijol,75.0,75.0,0.0,1.25,12850.4,1204725.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,32.0,32.0,0.0,30.6,659.34,645625.73
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Maíz grano,3960.0,3960.0,0.0,2.2,3229.79,28137930.48
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Papa,58.0,58.0,0.0,18.3,4462.93,4736953.9
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Tomate verde,2.0,2.0,0.0,13.0,6300.0,163800.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Primavera-Verano,Temporal,Tonelada,Trigo grano,2870.0,2870.0,0.0,2.56,3116.14,22894903.81
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Perennes,Riego,Tonelada,Alfalfa verde,28.0,28.0,0.0,81.3,713.57,1624370.75
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Perennes,Temporal,Tonelada,Manzana,5.0,5.0,0.0,10.91,6420.0,350211.0
2020,Tlaxcala,Calpulalpan,Hueyotlipan,Hueyotlipan,Perennes,Temporal,Miles de lts.,Maguey pulquero,23.0,18.0,0.0,69.8,2787.56,3502290.38
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Otoño-Invierno,Riego,Tonelada,Avena forrajera en verde,50.0,50.0,0.0,21.1,654.26,690244.3
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Otoño-Invierno,Riego,Tonelada,Avena grano,51.0,51.0,0.0,2.38,4892.25,593821.31
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,3.0,3.0,0.0,36.0,505.0,54540.0
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,20.0,20.0,0.0,39.8,615.1,489619.6
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Riego,Tonelada,Maíz grano,120.0,120.0,0.0,2.8,3245.45,1090471.2
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Riego,Tonelada,Tomate verde,8.0,8.0,0.0,20.4,5231.25,853740.0
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,510.0,510.0,0.0,20.2,488.07,5028097.14
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Avena grano,260.0,260.0,0.0,2.5,3152.16,2048904.0
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Cebada grano,251.0,251.0,0.0,2.62,4221.54,2776169.13
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Frijol,21.0,21.0,0.0,0.9,12825.57,242403.27
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Maíz forrajero en verde,82.0,82.0,0.0,31.5,627.02,1619592.66
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Maíz grano,1200.0,1200.0,0.0,2.2,3227.8,8521392.0
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Primavera-Verano,Temporal,Tonelada,Trigo grano,710.0,710.0,0.0,2.5,3112.51,5524705.25
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Perennes,Riego,Tonelada,Alfalfa verde,80.0,80.0,0.0,82.1,702.88,4616515.84
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Perennes,Temporal,Tonelada,Manzana,3.0,3.0,0.0,12.85,6550.0,252502.5
2020,Tlaxcala,Calpulalpan,Apizaco,Apizaco,Perennes,Temporal,Miles de lts.,Maguey pulquero,45.0,40.0,0.0,71.8,2771.88,7960839.36
2020,Tlaxcala,Calpulalpan,Apizaco,Muñoz de Domingo Arenas,Primavera-Verano,Riego,Tonelada,Avena forrajera en verde,2.0,2.0,0.0,36.0,520.0,37440.0
2020,Tlaxcala,Calpulalpan,Apizaco,Muñoz de Domingo Arenas,Primavera-Verano,Riego,Tonelada,Maíz forrajero en verde,10.0,10.0,0.0,39.9,591.0,235809.0
2020,Tlaxcala,Calpulalpan,Apizaco,Muñoz de Domingo Arenas,Primavera-Verano,Riego,Tonelada,Maíz grano,16.0,16.0,0.0,2.7,3225.5,139341.6
2020,Tlaxcala,Calpulalpan,Apizaco,Muñoz de Domingo Arenas,Primavera-Verano,Temporal,Tonelada,Avena forrajera en verde,310.0,310.0,0.0,20.8,522.75,3370692.0
